2020-03-27 00:00:00.3590371585234785.0,722272.0,722493.0,722108.0,722400.0,8.879920049999985
2020-03-27 00:00:15.8803601585234800.0,722400.0,722711.0,721752.0,722055.0,39.07965242000001
2020-03-27 00:00:30.3957231585234815.0,722066.0,722255.0,721534.0,721807.0,28.020089850000026
2020-03-27 00:00:45.9122241585234830.0,721749.0,721897.0,721322.0,721396.0,17.052802840000002
2020-03-27 00:01:00.9283191585234845.0,721512.0,721718.0,720541.0,720885.0,65.53753380999999
2020-03-27 00:01:15.4431511585234860.0,720739.0,720904.0,720426.0,720904.0,29.197941450000062
2020-03-27 00:01:31.4601491585234875.0,720904.0,721563.0,720533.0,721285.0,49.78002671000002
2020-03-27 00:01:46.4759871585234890.0,721332.0,721447.0,721002.0,721225.0,25.330617170000014
2020-03-27 00:02:00.4906171585234905.0,721229.0,721717.0,721011.0,721441.0,24.26506860000006
2020-03-27 00:02:16.0120451585234920.0,721495.0,722334.0,721399.0,722334.0,30.936234960000046
2020-03-27 00:02:30.5271841585234935.0,722194.0,722500.0,722030.0,722338.0,24.731640930000065
2020-03-27 00:02:46.0437321585234950.0,722338.0,722916.0,722152.0,722188.0,31.685874610000035
2020-03-27 00:03:01.0595991585234965.0,722188.0,722403.0,721958.0,722221.0,22.16478131000002
2020-03-27 00:03:15.5749091585234980.0,722326.0,722416.0,721764.0,721900.0,16.168844819999986
2020-03-27 00:03:31.0917531585234995.0,721900.0,722500.0,721779.0,722253.0,24.523413120000004
2020-03-27 00:03:45.6073191585235010.0,722253.0,722313.0,721859.0,722091.0,9.643220969999991
2020-03-27 00:04:01.1235981585235025.0,722050.0,722424.0,721765.0,721921.0,13.334255019999985
2020-03-27 00:04:15.6388681585235040.0,721800.0,721958.0,721607.0,721788.0,14.01376029999998
2020-03-27 00:04:31.6558151585235055.0,721784.0,721971.0,721556.0,721651.0,13.233216249999984
2020-03-27 00:04:45.6706491585235070.0,721652.0,721746.0,721556.0,721736.0,7.439725969999993
2020-03-27 00:05:00.6865891585235085.0,721650.0,721751.0,721460.0,721532.0,12.606489329999981
2020-03-27 00:05:16.2031371585235100.0,721532.0,721800.0,721417.0,721706.0,28.016940090000084
2020-03-27 00:05:31.7195931585235115.0,721710.0,722637.0,721710.0,722179.0,51.7539723799999
2020-03-27 00:05:45.2336651585235130.0,722229.0,722356.0,722073.0,722135.0,7.759772669999996
2020-03-27 00:06:00.2494891585235145.0,722135.0,722249.0,721595.0,721677.0,21.537706630000027
2020-03-27 00:06:15.2653141585235160.0,721677.0,721914.0,721000.0,721198.0,38.66914588000002
2020-03-27 00:06:30.7817421585235175.0,721198.0,721198.0,720636.0,720950.0,37.03086423
2020-03-27 00:06:46.2981661585235190.0,720950.0,721352.0,720740.0,720822.0,38.787417710000014
2020-03-27 00:07:00.3147691585235205.0,720925.0,720925.0,720000.0,720150.0,63.19270883999991
2020-03-27 00:07:15.8311511585235220.0,720022.0,720731.0,719721.0,720614.0,62.441410229999974
2020-03-27 00:07:30.3465111585235235.0,720712.0,720780.0,720290.0,720351.0,26.487643930000054
2020-03-27 00:07:45.3622601585235250.0,720296.0,720481.0,719849.0,720300.0,28.260247140000057
2020-03-27 00:08:00.3780551585235265.0,720357.0,720588.0,720011.0,720274.0,14.773025959999979
