2020-03-28 00:00:00.5089251585321185.0,714372.0,714452.0,713743.0,713870.0,31.254033180000008
2020-03-28 00:00:18.5337641585321200.0,713871.0,713901.0,710500.0,710916.0,182.45267548000004
2020-03-28 00:00:32.0478651585321215.0,711700.0,712949.0,710860.0,712800.0,92.17792972000015
2020-03-28 00:00:45.5619561585321230.0,712660.0,713640.0,712157.0,713316.0,59.80886238000003
2020-03-28 00:01:00.5777121585321245.0,713316.0,713353.0,712686.0,713118.0,28.883112100000098
2020-03-28 00:01:16.0942861585321260.0,712903.0,713213.0,712657.0,713136.0,21.576670130000004
2020-03-28 00:01:30.6096391585321275.0,713134.0,713430.0,712861.0,713121.0,34.57814711000002
2020-03-28 00:01:45.6255761585321290.0,713125.0,713125.0,712101.0,712577.0,48.793023989999966
2020-03-28 00:02:00.6416511585321305.0,712577.0,712849.0,712366.0,712491.0,19.21714890000002
2020-03-28 00:02:16.1582641585321320.0,712491.0,712833.0,711846.0,712718.0,26.605181060000046
2020-03-28 00:02:30.6727071585321335.0,712802.0,712873.0,712664.0,712789.0,12.00222448999999
2020-03-28 00:02:47.1902111585321350.0,712709.0,713013.0,712656.0,713013.0,12.629569249999983
2020-03-28 00:03:00.7043261585321365.0,712965.0,713086.0,712805.0,713086.0,3.4649999999999976
2020-03-28 00:03:15.7201861585321380.0,713086.0,713535.0,713004.0,713401.0,28.41250414000007
2020-03-28 00:03:30.7361701585321395.0,713391.0,713970.0,713295.0,713934.0,55.825705539999944
2020-03-28 00:03:46.2488821585321410.0,713762.0,714275.0,713648.0,713958.0,19.65423057000001
2020-03-28 00:04:00.7642661585321425.0,714267.0,714856.0,714143.0,714583.0,55.08137979999996
2020-03-28 00:04:15.2795601585321440.0,714773.0,714898.0,714527.0,714704.0,18.61803766999999
2020-03-28 00:04:30.7960901585321455.0,714704.0,715065.0,714628.0,715030.0,30.44341348000004
2020-03-28 00:04:45.8091331585321470.0,714900.0,715111.0,714791.0,714834.0,20.112602050000007
2020-03-28 00:05:00.3155971585321485.0,714939.0,715054.0,714491.0,714739.0,20.802233780000016
2020-03-28 00:05:15.3205051585321500.0,714635.0,715209.0,714501.0,715209.0,33.72555632000007
2020-03-28 00:05:30.8364841585321515.0,715190.0,715896.0,714892.0,715054.0,80.22817968000004
2020-03-28 00:05:46.3527251585321530.0,715117.0,715500.0,714714.0,715500.0,30.096989690000022
