2020-03-25 22:19:30.6301701585142365.0,736241.0,736475.0,736105.0,736369.0,6.872773369999991
2020-03-25 22:19:35.6430601585142370.0,736418.0,736874.0,736332.0,736478.0,12.294247099999996
2020-03-25 22:19:40.6489861585142375.0,736478.0,736585.0,736146.0,736199.0,9.799547859999988
2020-03-25 22:19:46.1552621585142380.0,736199.0,736441.0,736084.0,736084.0,4.356012489999997
2020-03-25 22:19:50.6604251585142385.0,736274.0,736341.0,735737.0,735890.0,12.983158339999992
2020-03-25 22:19:55.6662151585142390.0,736115.0,736323.0,735861.0,736277.0,9.022013999999995
2020-03-25 22:20:00.6719151585142395.0,736323.0,736323.0,735629.0,735803.0,4.812444369999996
2020-03-25 22:20:05.1771881585142400.0,735803.0,735803.0,735167.0,735369.0,19.820350950000016
2020-03-25 22:20:10.6834781585142405.0,735345.0,735520.0,735066.0,735419.0,16.413675049999988
2020-03-25 22:20:16.1898051585142410.0,735482.0,735621.0,735220.0,735432.0,10.447955589999987
2020-03-25 22:20:20.6905801585142415.0,735300.0,735451.0,735005.0,735053.0,12.60655951999999
2020-03-25 22:24:00.8646791585142610.0,733216.0,733296.0,732296.0,733115.0,81.3145645600001
2020-03-25 22:24:30.3955051585142640.0,733121.0,733888.0,732740.0,733716.0,67.00591629000004
2020-03-25 22:25:00.4265711585142670.0,733716.0,734106.0,732687.0,733124.0,65.2525483399999
2020-03-25 22:25:30.4576651585142700.0,733050.0,733951.0,732722.0,733655.0,53.91785259999991
2020-03-25 22:26:00.4887621585142730.0,733690.0,733786.0,732733.0,733289.0,49.22208817999995
2020-03-25 22:26:30.5199311585142760.0,733257.0,733337.0,732452.0,733108.0,53.733900119999966
2020-03-25 22:27:01.0517331585142790.0,733108.0,734000.0,732985.0,733122.0,62.68131066999986
2020-03-25 22:27:30.5824371585142820.0,733207.0,734300.0,733124.0,733504.0,63.18486992999984
2020-03-25 22:28:00.6136051585142850.0,733512.0,735678.0,733430.0,735082.0,90.65460687000011
2020-03-25 22:28:30.6447481585142880.0,735082.0,735800.0,735078.0,735412.0,67.43931687000007
2020-03-25 22:29:01.6769351585142910.0,735372.0,736311.0,735268.0,735690.0,73.89128808000002
2020-03-25 22:29:30.6979511585142940.0,735690.0,736311.0,735095.0,735410.0,81.8594758700001
2020-03-25 22:30:00.7292801585142970.0,735410.0,735530.0,735060.0,735110.0,19.455120480000005
2020-03-25 22:30:30.7630101585143000.0,735110.0,735259.0,732451.0,732822.0,214.76800831000017
2020-03-25 22:31:00.7941001585143030.0,732451.0,733056.0,729013.0,729650.0,244.44527898000024
2020-03-25 22:31:30.3246891585143060.0,729650.0,732862.0,728830.0,732862.0,202.4532582499996
2020-03-25 22:32:00.3559351585143090.0,732708.0,732863.0,732049.0,732712.0,94.46025894999997
2020-03-25 22:32:30.3872621585143120.0,732524.0,732803.0,731443.0,731690.0,131.66218621000053
2020-03-25 22:33:00.4189571585143150.0,731709.0,732872.0,731604.0,732210.0,78.47824587000012
2020-03-25 22:33:33.4533481585143180.0,732072.0,735900.0,731526.0,734950.0,172.87409480000022
2020-03-25 22:34:00.9815041585143210.0,734950.0,737688.0,734950.0,737688.0,208.8985746299998
2020-03-25 22:34:36.0092761585143240.0,737688.0,744000.0,737551.0,741794.0,397.25991692999935
2020-03-25 22:35:03.0368711585143270.0,741794.0,741980.0,740244.0,741768.0,194.73714788000032
2020-03-25 22:35:32.0667161585143300.0,741557.0,741778.0,738968.0,740000.0,242.8746276900013
2020-03-25 22:36:01.1015831585143330.0,740000.0,741222.0,739400.0,740660.0,160.99619991000003
2020-03-25 22:36:30.1316031585143360.0,740660.0,740992.0,738650.0,739213.0,146.24996297000004
2020-03-25 22:37:01.1639031585143390.0,739213.0,740995.0,739096.0,739845.0,208.6946177099996
2020-03-25 22:37:30.6946771585143420.0,739845.0,740275.0,739000.0,739379.0,137.21311507000001
2020-03-25 22:38:00.7260291585143450.0,739298.0,739863.0,738645.0,739592.0,101.10802936000056
2020-03-25 22:38:31.2602541585143480.0,739559.0,740528.0,738500.0,739254.0,125.6504747100004
2020-03-25 22:39:02.2925611585143510.0,739329.0,743600.0,739142.0,742521.0,177.13699341999975
